,polarity,date,tweet,tweet_processed,tweet_processed2
460,negatif,," #ReformeRetraites /La puanteur à l'état pur de la macronie éclate dans cette séquence immonde où le sénateur #LREM #JulienBargeton accuse la #CGT de vouloir ""faire sans la #reformedesretraites"" et arrose ses propos pitoyables avec le ""terrorisme islamiste"" #GreveGenerale",reformeretraites puanteur état pur macronie éclate cette séquence immonde où sénateur lrem julienbargeton accuse cgt vouloir faire sans reformedesretraites arrose propos pitoyables terrorisme islamiste grevegenerale,reformeretraites puanteur état pur macronie éclater ce séquence immonde où sénateur lrem julienbargeton accuser cgt vouloir faire sans reformedesretraites arroser propos pitoyable terrorisme islamiste grevegenerale
461,negatif,,"@le_gorafi Face à la multiplication des exemptions, le #gouvernement décide d'instaurer un système universel de retraite des systèmes non concernés par la #réformedesretraites...",face multiplication exemptions gouvernement décide instaurer système universel retraite systèmes non concernés réformedesretraites,face multiplication exemption gouvernement décider instaurer système universel retraiter système non concerner réformedesretraites
462,negatif,,#greve #reformesdesretraites #reformedesretraites #MacronDestitution #Macronie #edouardphillippe #pietraszewki #GiletsJaunes #reveillon #LREM #Martinez,greve reformesdesretraites reformedesretraites macrondestitution macronie edouardphillippe pietraszewki giletsjaunes reveillon lrem martinez,greve reformesdesretraites reformedesretraites macrondestitution macronie edouardphillippe pietraszewki giletsjaunes reveillon lrem martiner
463,positif,,Les dates négociations vous les avez choisies par hasard on le sait bien !!! #EmmanuelMacron #reformedesretraites,dates négociations choisies hasard sait bien emmanuelmacron reformedesretraites,dater négociation choisir hasard savoir bien emmanuelmacron reformedesretraites
464,negatif,,"Ils sont là, les #cheminots de la Part-Dieu ! Et ils le resteront jusqu’au retrait de la #reformedesretraites ! #retraite #greve30decembre #ConvergenceDesLuttes",là cheminots part dieu resteront jusqu retrait reformedesretraites retraite greve30decembre convergencedesluttes,là cheminot partir dieu rester jusqu retraire reformedesretraites retraiter greve30decembre convergencedesluttes
465,negatif,,On continue à soutenir celles et ceux qui luttent contre la #reformedesretraites. Déjà 26 jours de mobilisation! Participez à la cagnotte #solidarité financière avec les salariés en grève. #greve30decembre https://www.lepotcommun.fr/pot/solidarite-financiere,continue soutenir celles ceux luttent contre reformedesretraites déjà 26 jours mobilisation participez cagnotte solidarité financière salariés grève greve30decembre,continuer soutenir celui celui lutter contrer reformedesretraites déjà 26 jour mobilisation participer cagnotte solidarité financier salarier grever greve30decembre
466,negatif,,"Quand on pense avoir le monopole de la contestation sociale La #police mobilisée contre la #reformedesretraites et pour leurs revendications professionnelles, merci de dérouler les tweets suivants : https://twitter.com/perinette_s/status/1211589745681276928?s=21",quand pense avoir monopole contestation sociale police mobilisée contre reformedesretraites leurs revendications professionnelles merci dérouler tweets suivants,quand penser avoir monopole contestation social policer mobiliser contrer reformedesretraites leur revendication professionnel merci dérouler tweets suivant
467,negatif,,Mensonges et manipulations à tous les étages comme méthode de gouvernement. Et les #LREM voudraient qu’on leur fasse confiance pour la #reformedesretraites ?,mensonges manipulations tous étages comme méthode gouvernement lrem voudraient fasse confiance reformedesretraites,mensonge manipulation tout étager comme méthode gouvernement lrem vouloir faire confiance reformedesretraites
468,positif,," QUESTION ""Macron peut-il apaiser les esprits le 31 décembre ?” Votre avis en détail en commentaire merci. RT s'il vous plaît #RATP #Balkany #greve #SNCF #retraite #GiletsJaunes #greve30decembre #GretaThunberg #reformedesretraites #Réveillon #NouvelAn #VoeuxMacron2020",question macron peut apaiser esprits 31 décembre avis détail commentaire merci plaît ratp balkany greve sncf retraite giletsjaunes greve30decembre gretathunberg reformedesretraites réveillon nouvelan voeuxmacron2020,question macron pouvoir apaiser esprit 31 décembre avis détail commentaire merci plaire ratp balkany greve sncf retraiter giletsjaunes greve30decembre gretathunberg reformedesretraites réveillon nouvelan voeuxmacron2020
469,negatif,,"La #CGT n'acceptera de #RéformeDesRetraites qu'à condition qu'elle soit composée par des Comités d'Ouvriers et de Directions, politiques et syndicales des #CorpsDeMétiers et non pas par un #gouvernement qui bricole où il peut, comme un patron avant faillite et dévalorisation !",cgt acceptera réformedesretraites condition composée comités ouvriers directions politiques syndicales corpsdemétiers non gouvernement bricole où peut comme patron avant faillite dévalorisation,cgt accepter réformedesretraites condition composer comité ouvrier direction politique syndical corpsdemétiers non gouvernement bricoler où pouvoir comme patron avant faillite dévalorisation
470,positif,,#reformedesretraites Les artistes de #OperaDeParis montrent l’exemple et méritent une ovation historique! La solidarité contre le chacun-pour-soi. Chapeau!,reformedesretraites artistes operadeparis montrent exemple méritent ovation historique solidarité contre chacun soi chapeau,reformedesretraites artiste operadeparis montrer exemple mériter ovation historique solidarité contrer chacun soi chapeau
471,positif,,"Et chiche, si nous faisions un #Referendum à ce sujet, histoire de voir la réelle véracité d'une telle affirmation ? #reformedesretraites",chiche si faisions referendum sujet histoire voir réelle véracité telle affirmation reformedesretraites,chiche si faire referendum sujet histoire voir réel véracité tel affirmation reformedesretraites
472,negatif,,"La #CGT n'acceptera de #RéformeDesRetraites qu'à condition qu'elle se fasse par des Comités d'Ouvriers et de Directions, politiques et syndicales des #CorpsDeMétiers et non pas par un #gouvernement qui bricole où il peut, comme un patron avant faillite et dévalorisation ! #CVFDB",cgt acceptera réformedesretraites condition fasse comités ouvriers directions politiques syndicales corpsdemétiers non gouvernement bricole où peut comme patron avant faillite dévalorisation cvfdb,cgt accepter réformedesretraites condition faire comité ouvrier direction politique syndical corpsdemétiers non gouvernement bricoler où pouvoir comme patron avant faillite dévalorisation cvfdb
473,negatif,,#grevegenerale #grevedu30decembre #reformedesretraites #giletsjaunes #blocage https://www.facebook.com/202125076495140/posts/3573065679401046/?sfnsn=scwspmo,grevegenerale grevedu30decembre reformedesretraites giletsjaunes blocage,grevegenerale grevedu30decembre reformedesretraites giletsjaunes blocage
474,negatif,,"En réponse à @BFMTV #ReformeDesRetraites A LA CARTE !!! Tu peux faire grève sans peur de te faire virer alors tu as une chance de pouvoir conserver TA retraite que TU AS COTISÉ DURANT 43 ans. LOTO, A QUI LE TOUR ???",réponse reformedesretraites carte peux faire grève sans peur faire virer alors chance pouvoir conserver retraite cotisé durant 43 ans loto tour,réponse reformedesretraites carte pouvoir faire grever sans peur faire virer alors chance pouvoir conserver retraiter cotiser durer 43 an loto tour
475,positif,,Réouverture de lignes de métro : une opération de com' de la direction de la #RATP et du gouvernement ! #greve30decembre #RER #metro #ReformeDesRetraites http://www.revolutionpermanente.fr/Reouverture-de-lignes-de-metro-une-operation-de-com-de-la-direction-de-la-RATP-et-du-gouvernement via @RevPermanente,réouverture lignes métro opération com direction ratp gouvernement greve30decembre rer metro reformedesretraites via,réouverture ligne métro opération com direction ratp gouvernement greve30decembre rer metro reformedesretraites via
476,negatif,,"La #France est un pays sans équivalent. Plus d'un an de mouvements sociaux, a-t-on déjà vu cela ailleurs? #GiletsJaunes #reformedesretraites",france pays sans équivalent plus an mouvements sociaux déjà vu cela ailleurs giletsjaunes reformedesretraites,france pays sans équivaloir plaire an mouvement social déjà voir celer ailleurs giletsjaunes reformedesretraites
477,negatif,,La réforme proposée pénalisera les enseignant·e·s. #réformedesretraites VRAI Explications par @yannicktrigance ! @partisocialiste #PS,réforme proposée pénalisera enseignant réformedesretraites vrai explications ps,réformer proposer pénaliser enseigner réformedesretraites vrai explication ps
478,negatif,,30 millions de #salariés en France. Seuls 4 millions ont un régime spécial. 26 millions dépendent de régime général sans régime spécial et nous allons tout perdre avec cette #reformedesretraites. #greve30decembre #GiletsJaunes #Fiersdelagreve #grevegenerale #pietraszewsk,30 millions salariés france seuls millions régime spécial 26 millions dépendent régime général sans régime spécial allons tout perdre cette reformedesretraites greve30decembre giletsjaunes fiersdelagreve grevegenerale pietraszewsk,30 million salarier france seul million régime spécial 26 million dépendre régime général sans régime spécial aller tout perdre ce reformedesretraites greve30decembre giletsjaunes fiersdelagreve grevegenerale pietraszewsk
479,positif,,#reformedesretraites ne lâchons rien!,reformedesretraites lâchons rien,reformedesretraites lâcher rien
480,negatif,,Mobilisé-e-s jusqu’au retrait ! Blocage du port de Bayonne ! #greve30decembre #GreveGenerale #reformedesretraites,mobilisé jusqu retrait blocage port bayonne greve30decembre grevegenerale reformedesretraites,mobiliser jusqu retraire blocage port bayonne greve30decembre grevegenerale reformedesretraites
481,positif,,#reformedesretraites #greve30decembre #GiletsJaunes #Fiersdelagreve #grevegenerale #pietraszewsk,reformedesretraites greve30decembre giletsjaunes fiersdelagreve grevegenerale pietraszewsk,reformedesretraites greve30decembre giletsjaunes fiersdelagreve grevegenerale pietraszewsk
482,positif,,Chiaccherata con @andlucatello per fare il punto su questo #anno2019 in #Francia #reformedesretraites #RegimesSpeciaux #JiletsJanunes un cerchio che si chiude ?... o che si allarga ancora di più ! https://www.capital.it/?p=93391 via @RadioCapital_FM,chiaccherata con per fare punto su questo anno2019 in francia reformedesretraites regimesspeciaux jiletsjanunes cerchio che si chiude che si allarga ancora di più via,chiaccherata con per fare punto savoir questo anno2019 in francia reformedesretraites regimesspeciaux jiletsjanunes cerchio che si chiude che si allarga ancora di più via
483,positif,,#RéformeDesretraites: vers un régime de moins en moins universel http://www.le-peuple-actu.fr/2019/12/reforme-retraites-regime-de-moins-en-moins-universel.html #Gouvernement #Société #Syndicats via @LePeupleActu,réformedesretraites vers régime moins moins universel gouvernement société syndicats via,réformedesretraites ver régime moins moins universel gouvernement société syndicat via
